chr2	183993014	183995273	+	NUP35	2259	5
chr4	1902352	1920350	+	WHSC1	17998	11
chr6	16486202	16753578	-	ATXN1	267376	6
chr10	69750660	69804320	-	HERC4	53660	8
chr20	17928129	17937681	-	SNX5	9552	16
chr14	31596990	31602881	-	HECTD1	5891	6
chr2	47202111	47206046	+	TTC7A	3935	8
chr9	131196380	131196892	+	CERCAM	512	9
chr4	187627716	187630999	-	FAT1	3283	3
chr19	325634	327989	-	MIER2	2355	3
chr3	185407142	185407415	-	IGF2BP2	273	2
chr11	66436085	66436762	-	RBM4B	677	11
chr16	29845053	29845387	+	MVP	334	8
chr15	81229014	81230320	+	KIAA1199	1306	6
chr8	131370262	131414216	-	ASAP1	43954	8
chr2	242541310	242545888	-	THAP4	4578	11
chr22	41735004	41735195	+	ZC3H7B	191	14
chr13	77791974	77818086	-	MYCBP2	26112	16
chr15	65266939	65275931	-	SPG21	8992	9
chr21	36206706	36231875	-	RUNX1	25169	5
chr12	51402258	51404549	-	SLC11A2	2291	2
chr3	23848727	23848912	+	UBE2E1	185	2
chr8	37971709	37978667	+	ASH2L	6958	11
chr3	81627075	81692141	-	GBE1	65066	7
chr16	70598967	70601439	+	SF3B3	2472	4
chr4	103225473	103236987	-	SLC39A8	11514	8
chr1	227327276	227335260	-	CDC42BPA	7984	22
chr1	155340294	155340774	-	ASH1L	480	6
chr6	158850767	158882761	+	TULP4	31994	4
chr13	100909848	100925600	+	PCCA	15752	4
chr11	122646926	122647918	+	UBASH3B	992	2
chr16	88008653	88017865	+	BANP	9212	5
chr2	55209650	55214834	-	RTN4	5184	7
chr20	30380537	30382351	+	TPX2	1814	2
chr3	48572944	48573896	-	PFKFB4	952	14
chr5	179688683	179707608	-	MAPK9	18925	1
chr20	47570092	47580435	+	ARFGEF2	10343	4
chr6	111583459	111585149	+	KIAA1919	1690	3
chr3	63884074	63898901	+	ATXN7	14827	11
chr2	198281464	198285266	-	SF3B1	3802	21
chr19	14568842	14569187	+	PKN1	345	4
chr12	2595269	2622150	+	CACNA1C	26881	10
chr3	23848727	23929190	+	UBE2E1	80463	12
chr3	114069120	114070725	-	ZBTB20	1605	5
chr6	47220991	47254331	-	TNFRSF21	33340	12
chr15	65152092	65153774	+	PLEKHO2	1682	4
chr17	62574609	62582288	-	SMURF2	7679	22
chr1	66378927	66384518	+	PDE4B	5591	9
chr1	46105881	46108171	-	GPBP1L1	2290	7
chr8	25156459	25168048	+	DOCK5	11589	6
chr12	112371689	112381173	-	TMEM116	9484	7
chr14	55215532	55243258	+	SAMD4A	27726	7
chr22	29025539	29025818	-	TTC28	279	5
chr10	128768965	128788867	+	DOCK1	19902	12
chr10	3160973	3162236	+	PFKP	1263	9
chr1	241094016	241100006	-	RGS7	5990	10
chr10	104119940	104120152	+	GBF1	212	2
chr5	79974745	80040434	+	MSH3	65689	17
chr10	104135115	104136885	+	GBF1	1770	8
chr10	112723882	112745523	+	SHOC2	21641	5
chr19	5016267	5041262	+	KDM4B	24995	15
chr17	37864573	37866734	+	ERBB2	2161	17
chr14	76633005	76662315	+	GPATCH2L	29310	12
chr16	89958600	89962491	+	TCF25	3891	15
chr4	106345352	106377902	-	PPA2	32550	8
chr18	76886266	76914555	+	ATP9B	28289	3
chr9	95030455	95032265	-	IARS	1810	6
chr10	33542955	33559784	-	NRP1	16829	27
chr12	54675578	54676084	+	HNRNPA1	506	5
chr5	38991050	39003724	-	RICTOR	12674	9
chr5	128440648	128442755	+	ISOC1	2107	10
chr1	12460237	12476880	+	VPS13D	16643	12
chr12	78334098	78362482	+	NAV3	28384	4
chr11	62303416	62304039	-	AHNAK	623	7
chr14	69356855	69360464	-	ACTN1	3609	8
chr17	80521229	80526077	+	FOXK2	4848	6
chr1	150464886	150470223	+	TARS2	5337	1
chr1	233334684	233372726	-	PCNXL2	38042	10
chr19	49458943	49459590	+	BAX	647	12
chr3	50677796	50679763	+	MAPKAPK3	1967	4
chr3	169863210	169867032	-	PHC3	3822	6
chr12	118619175	118619412	-	TAOK3	237	6
chr2	231307651	231314970	+	SP100	7319	16
chr20	50255881	50307358	-	ATP9A	51477	11
chr4	87685745	87689129	+	PTPN13	3384	8
chr4	5664833	5667376	-	EVC2	2543	5
chr20	21321358	21327188	+	XRN2	5830	12
chr19	50285013	50285981	+	AP2A1	968	3
chr8	18658779	18662408	-	PSD3	3629	3
chr16	16101672	16110478	+	ABCC1	8806	9
chr13	23939304	23945304	-	SACS	6000	10
chr4	151023629	151023964	+	DCLK2	335	3
chr8	61496766	61504528	+	RAB2A	7762	5
chr20	50290691	50307358	-	ATP9A	16667	15
chr12	19615443	19653155	+	AEBP2	37712	11
chr6	169982931	170062520	-	WDR27	79589	9
chr17	1451589	1456443	-	PITPNA	4854	4
chr9	126519981	126641300	-	DENND1A	121319	16
chr9	134305476	134308181	+	PRRC2B	2705	5
chr10	27453992	27454468	+	MASTL	476	11
chr6	158850767	158873300	+	TULP4	22533	1
chr1	150464886	150469384	+	TARS2	4498	13
chr4	106367539	106377902	-	PPA2	10363	7
chr4	7840250	7845077	-	AFAP1	4827	3
chr12	2929251	2930958	+	ITFG2	1707	15
chr9	82267507	82267709	+	TLE4	202	7
chr1	201454410	201459472	-	CSRP1	5062	20
chr8	30332294	30361953	+	RBPMS	29659	14
chr4	1919867	1920350	+	WHSC1	483	13
chr15	93557925	93558139	+	CHD2	214	3
chr7	98564663	98565321	+	TRRAP	658	8
chr16	30715384	30715636	+	SRCAP	252	3
chr6	108984657	108986092	+	FOXO3	1435	19
chr19	19750893	19751380	-	GMIP	487	15
chr5	39382719	39388954	-	DAB2	6235	13
chr16	89961445	89967202	+	TCF25	5757	11
chr2	128922303	128928858	+	UGGT1	6555	6
chr1	233270758	233297109	-	PCNXL2	26351	7
chr5	14297180	14316852	+	TRIO	19672	1
chr12	109046047	109048186	-	CORO1C	2139	2
chr3	128060075	128077216	+	EEFSEC	17141	5
chr2	40655612	40657444	-	SLC8A1	1832	6
chr2	68717321	68772444	+	APLF	55123	1
chr12	102301963	102313979	+	DRAM1	12016	3
chr12	22796696	22826594	+	ETNK1	29898	10
chr12	129293332	129299615	-	SLC15A4	6283	8
chr1	118454615	118461358	-	GDAP2	6743	6
chr22	46085591	46125470	+	ATXN10	39879	8
chr16	68893786	68914533	+	TANGO6	20747	4
chr18	45391429	45396935	-	SMAD2	5506	10
chr9	140693264	140695436	+	EHMT1	2172	1
chr8	97847200	97892233	+	CPQ	45033	4
chr4	146744573	146770713	-	ZNF827	26140	10
chr15	41377566	41379880	-	INO80	2314	5
chr9	33948371	33948585	-	UBAP2	214	11
chrX	12993225	12994480	+	TMSB4X	1255	3
chr4	83793096	83796975	-	SEC31A	3879	2
chr3	49016914	49017929	+	ARIH2	1015	5
chr5	56526672	56527148	+	GPBP1	476	3
chr7	73510951	73511519	+	LIMK1	568	11
chr3	195027239	195041542	-	ACAP2	14303	15
chr9	4117767	4125941	-	GLIS3	8174	5
chr6	26104175	26104565	+	HIST1H4C	390	4
chr8	116631358	116635985	-	TRPS1	4627	5
chr17	29483000	29497015	+	NF1	14015	7
chr2	232070910	232104754	+	ARMC9	33844	2
chr12	105597480	105605095	-	APPL2	7615	4
chr8	38282026	38283763	-	FGFR1	1737	5
chr11	74500670	74528759	+	RNF169	28089	10
chr17	54926056	54933986	+	DGKE	7930	10
chr10	135209216	135216277	+	MTG1	7061	23
chr10	12123470	12155063	+	DHTKD1	31593	8
chr6	76412360	76421132	+	SENP6	8772	8
chr5	140961878	140963182	-	DIAPH1	1304	2
chr15	65445884	65447419	-	CLPX	1535	7
chr2	47177501	47206046	+	TTC7A	28545	8
chr14	70125229	70125430	+	KIAA0247	201	2
chr12	124832370	124835283	-	NCOR2	2913	1
chr4	3088665	3109150	+	HTT	20485	13
chr16	56419830	56448256	-	AMFR	28426	7
chr2	233612324	233625301	+	GIGYF2	12977	1
chr1	117944807	117948267	+	MAN1A2	3460	4
chr12	54674487	54675286	+	HNRNPA1	799	7
chr7	131060182	131084192	+	MKLN1	24010	3
chr1	161071837	161072165	-	PFDN2	328	10
chr3	65415194	65416556	-	MAGI1	1362	6
chr14	21870115	21871822	-	CHD8	1707	11
chr2	206992520	206994966	-	NDUFS1	2446	4
chr8	30557597	30560757	-	GSR	3160	5
chr3	154832782	154836600	+	MME	3818	6
chr7	8043537	8110761	+	GLCCI1	67224	12
chr19	3980511	3980707	-	EEF2	196	9
chr6	20546576	20548936	+	CDKAL1	2360	8
chr16	4382224	4383520	+	GLIS2	1296	11
chr6	5368782	5369415	+	FARS2	633	7
chr9	128099499	128099870	+	GAPVD1	371	2
chr1	33413822	33415375	-	RNF19B	1553	7
chr7	128655032	128658211	-	TNPO3	3179	8
chr1	41578954	41608784	-	SCMH1	29830	3
chr12	19615443	19626289	+	AEBP2	10846	7
chr5	102201526	102203097	+	PAM	1571	5
chr8	48320422	48353104	+	KIAA0146	32682	5
chr15	59204761	59209198	-	SLTM	4437	8
chr3	107429298	107435696	+	BBX	6398	2
chr9	86293355	86297981	-	UBQLN1	4626	5
chr15	65471271	65472542	-	CLPX	1271	4
chr5	73128162	73148517	+	ARHGEF28	20355	9
chr5	132227855	132228810	-	AFF4	955	7
chr1	155896466	155896947	-	KIAA0907	481	6
chr1	67356836	67371058	-	WDR78	14222	13
chr9	113703700	113704448	-	LPAR1	748	4
chr12	64456696	64491155	+	SRGAP1	34459	8
chr9	134312006	134314448	+	PRRC2B	2442	10
chr1	231672958	231678357	+	TSNAX-DISC1	5399	6
chr15	91030185	91035943	+	IQGAP1	5758	2
chr17	40174416	40174658	+	NKIRAS2	242	3
chr3	3197902	3215945	-	CRBN	18043	7
chr9	110062421	110068928	+	RAD23B	6507	2
chr5	9224785	9227079	-	SEMA5A	2294	7
chr18	9588086	9595100	-	PPP4R1	7014	32
chr9	88233897	88248289	-	AGTPBP1	14392	8
chr14	99924615	99932150	-	SETD3	7535	5
chr2	240929490	240961757	-	NDUFA10	32267	7
chr9	16435552	16437522	-	BNC2	1970	3
chr17	62567915	62594608	-	SMURF2	26693	2
chr9	128230250	128268696	-	MAPKAP1	38446	8
chr7	2252846	2259091	-	MAD1L1	6245	14
chr3	127980970	127983624	+	EEFSEC	2654	5
chr11	128354717	128360471	-	ETS1	5754	7
chr15	58932975	58957396	-	ADAM10	24421	15
chr1	171537385	171544267	+	PRRC2C	6882	6
chr5	173371969	173380275	+	CPEB4	8306	17
chr1	78183551	78191447	-	USP33	7896	3
chr20	10536878	10541468	+	SLX4IP	4590	4
chr5	56160560	56161804	+	MAP3K1	1244	6
chr15	75215988	75221573	-	COX5A	5585	11
chr7	44684925	44687358	+	OGDH	2433	4
chr5	139818045	139828890	+	ANKHD1	10845	7
chr4	75040222	75091111	+	MTHFD2L	50889	9
chr13	33091993	33096407	-	N4BP2L2	4414	3
chr8	141840570	141889736	-	PTK2	49166	12
chr3	67546221	67548719	-	SUCLG2	2498	5
chr11	61133516	61135470	+	TMEM138	1954	1
chr7	131071878	131084192	+	MKLN1	12314	4
chr8	103850971	103855975	-	AZIN1	5004	15
chr12	122181534	122190129	+	TMEM120B	8595	11
chr19	5039846	5041262	+	KDM4B	1416	7
chr7	101870646	101870949	+	CUX1	303	13
chr8	131092147	131104389	-	ASAP1	12242	10
chr15	35207238	35219339	-	AQR	12101	3
chr18	60206913	60217693	+	ZCCHC2	10780	13
chr12	104719114	104721449	+	TXNRD1	2335	12
chr10	50708583	50714058	-	ERCC6	5475	6
chrY	2829114	2829687	+	ZFY	573	4
chr1	235600636	235602237	+	TBCE	1601	10
chr6	16326624	16328701	-	ATXN1	2077	3
chr1	56977647	57002784	-	PPAP2B	25137	8
chr2	219520872	219521186	-	ZNF142	314	10
chr3	132322072	132350323	-	ACAD11	28251	9
chr5	112321531	112337371	+	DCP2	15840	11
chr12	48477373	48491907	-	SENP1	14534	13
chr15	101149911	101152632	+	ASB7	2721	6
chr15	41988272	41991357	+	MGA	3085	5
chr10	76602357	76603236	+	KAT6B	879	1
chr8	42812236	42819617	+	HOOK3	7381	4
chr11	94528176	94533477	+	AMOTL1	5301	8
chr2	234358627	234360706	+	DGKD	2079	7
chr17	43552465	43555513	-	PLEKHM1	3048	7
chr1	1747194	1770677	-	GNB1	23483	5
chr17	58342772	58348842	-	USP32	6070	2
chr3	50289531	50290616	+	GNAI2	1085	9
chr4	1902352	1941505	+	WHSC1	39153	3
chr17	29483000	29509683	+	NF1	26683	5
chr12	121220457	121222396	-	SPPL3	1939	2
chr5	14286979	14336836	+	TRIO	49857	15
chr6	157431605	157454341	+	ARID1B	22736	2
chr1	59787207	59844509	+	FGGY	57302	7
chr15	90984737	90986710	+	IQGAP1	1973	3
chr4	1902352	1902978	+	WHSC1	626	7
chr9	128099296	128099870	+	GAPVD1	574	10
chr3	119219541	119236162	+	TIMMDC1	16621	5
chr15	76580186	76585041	-	ETFA	4855	16
chr14	55168779	55169298	+	SAMD4A	519	13
chr15	59205697	59209198	-	SLTM	3501	5
chr3	185797605	185798964	-	ETV5	1359	5
chr2	36726361	36749456	+	CRIM1	23095	6
chr17	4186092	4210418	-	UBE2G1	24326	6
chr9	16727794	16738483	-	BNC2	10689	3
chr7	6465618	6476164	-	DAGLB	10546	3
chr11	128932174	128936763	-	ARHGAP32	4589	5
chr10	22002700	22016857	+	MLLT10	14157	13
chr19	13135834	13136366	+	NFIX	532	8
chr7	90376995	90419967	+	CDK14	42972	5
chr4	20530571	20541207	+	SLIT2	10636	13
chr10	69714351	69726559	-	HERC4	12208	13
chr8	18656804	18662408	-	PSD3	5604	5
chr17	33310020	33313150	+	LIG3	3130	6
chr8	141840570	141874498	-	PTK2	33928	4
chr13	100953713	100962162	+	PCCA	8449	7
chr19	45901262	45901597	-	PPP1R13L	335	2
chr10	103783233	103793096	-	C10orf76	9863	1
chr2	168920009	168986116	-	STK39	66107	5
chr17	8141348	8141947	-	CTC1	599	1
chr6	13639794	13644961	-	RANBP9	5167	5
chr1	2234416	2236024	+	SKI	1608	2
chr11	102233626	102239279	+	BIRC2	5653	10
chr22	41531816	41536261	+	EP300	4445	4
chr9	113734352	113800365	-	LPAR1	66013	3
chr4	87967317	87968746	+	AFF1	1429	8
chr22	46096161	46125470	+	ATXN10	29309	12
chr20	32659871	32666359	+	RALY	6488	2
chr2	242343242	242357524	+	FARP2	14282	28
chr4	52729602	52744020	+	DCUN1D4	14418	1
chr8	131172109	131181313	-	ASAP1	9204	9
chr11	46098304	46113774	-	PHF21A	15470	7
chr20	32659871	32665051	+	RALY	5180	2
chr2	223084858	223097002	-	PAX3	12144	7
chr1	86047610	86047967	+	CYR61	357	12
chr22	24698162	24709434	+	SPECC1L	11272	8
chr14	73459850	73460065	-	ZFYVE1	215	9
chr7	156994414	157024021	+	UBE3C	29607	9
chr22	30374430	30387659	+	MTMR3	13229	5
chr5	36211945	36227667	-	NADKD1	15722	2
chr12	110778463	110780253	+	ATP2A2	1790	7
chr3	119624601	119642330	-	GSK3B	17729	13
chr5	14741935	14758707	-	ANKH	16772	9
chr2	65482678	65488526	+	ACTR2	5848	8
chr17	722678	729318	-	NXN	6640	11
chr19	16790794	16793319	+	TMEM38A	2525	2
chr11	85692787	85707972	-	PICALM	15185	14
chr9	130652915	130653322	-	ST6GALNAC6	407	15
chr16	23091266	23093878	-	USP31	2612	14
chrX	117788564	117788924	+	DOCK11	360	8
chr5	14316621	14331009	+	TRIO	14388	7
chr11	118425173	118430579	-	IFT46	5406	14
chr8	97318671	97343323	+	PTDSS1	24652	9
chr5	180668491	180669345	-	GNB2L1	854	11
chr7	136935976	136939721	-	PTN	3745	7
chr14	71492833	71502874	+	PCNX	10041	12
chr1	21083658	21103243	-	HP1BP3	19585	9
chr6	159004985	159010814	+	TMEM181	5829	10
chr1	6291961	6293703	-	ICMT	1742	8
chr16	89164998	89169167	+	ACSF3	4169	5
chr13	100953713	101077985	+	PCCA	124272	4
chr11	3789810	3797251	-	NUP98	7441	10
chr4	54249939	54310270	+	FIP1L1	60331	8
chr2	86325733	86327295	-	POLR1A	1562	5
chr14	71476350	71479919	+	PCNX	3569	12
chr11	76174864	76183884	+	C11orf30	9020	2
chr6	79752559	79770535	-	PHIP	17976	3
chr8	41519318	41521260	-	ANK1	1942	10
chr2	36623756	36706837	+	CRIM1	83081	8
chr13	28748408	28752072	+	PAN3	3664	6
chr8	62546241	62566219	-	ASPH	19978	8
chr4	151656409	151729550	-	LRBA	73141	12
chr2	29356520	29380213	+	CLIP4	23693	6
chr2	32703702	32704685	+	BIRC6	983	2
chr20	19970649	19977486	+	RIN2	6837	1
chr2	100078957	100081447	-	REV1	2490	5
chr8	101718878	101719225	-	PABPC1	347	11
chr18	8076452	8088849	+	PTPRM	12397	8
chr10	12123470	12133683	+	DHTKD1	10213	8
chr19	55610151	55614936	-	PPP1R12C	4785	5
chr1	22173846	22175524	-	HSPG2	1678	2
chr14	73614502	73664837	+	PSEN1	50335	9
chr4	56277780	56284152	+	TMEM165	6372	1
chr6	157150360	157222659	+	ARID1B	72299	9
chr4	154214133	154217188	+	TRIM2	3055	7
chr18	46858233	46906128	-	DYM	47895	1
chr2	162036124	162061304	+	TANK	25180	4
chr1	36636571	36639079	+	MAP7D1	2508	14
chr7	44714009	44714867	+	OGDH	858	4
chr5	145144493	145205763	-	PRELID2	61270	21
chr1	31532050	31532424	-	PUM1	374	4
chr6	16753463	16753578	-	ATXN1	115	6
chr4	146767107	146770713	-	ZNF827	3606	1
chr5	153413350	153414527	-	FAM114A2	1177	7
chr2	72945231	72968598	-	EXOC6B	23367	13
chr15	49528047	49531564	+	GALK2	3517	1
chr16	88061088	88071617	+	BANP	10529	5
chr11	13435076	13466728	-	BTBD10	31652	1
chr12	56998000	56999111	-	BAZ2A	1111	6
chr20	54956488	54961589	-	AURKA	5101	9
chr4	1219147	1235307	-	CTBP1	16160	11
chr19	18650180	18650530	-	FKBP8	350	3
chr17	48744914	48746889	+	ABCC3	1975	2
chr8	27987018	28019595	+	ELP3	32577	1
chr17	34910660	34923615	+	GGNBP2	12955	11
chr22	28692185	28693840	-	TTC28	1655	3
chr2	48065997	48066908	-	FBXO11	911	7
chr13	113170753	113181798	-	TUBGCP3	11045	8
chr15	30053341	30065560	-	TJP1	12219	5
chr12	1213915	1225199	+	ERC1	11284	13
chr4	83787960	83788469	-	SEC31A	509	11
chr19	11024552	11027453	+	CARM1	2901	4
chr17	73808192	73809959	+	UNK	1767	11
chr11	70251370	70253697	+	CTTN	2327	9
chr8	71071739	71075089	-	NCOA2	3350	12
chr17	35343915	35348156	+	AATF	4241	6
chr5	353844	376831	+	AHRR	22987	8
chr9	138774661	138774924	-	CAMSAP1	263	1
chr8	131130406	131138335	-	ASAP1	7929	14
chr14	21698477	21702388	-	HNRNPC	3911	11
chr22	41738532	41739580	+	ZC3H7B	1048	8
chr16	68155889	68160513	+	NFATC3	4624	7
chr11	596922	598502	+	PHRF1	1580	7
chr2	102033995	102038934	-	RFX8	4939	10
chr5	65288537	65290692	+	ERBB2IP	2155	1
chr4	169812072	169837178	+	PALLD	25106	6
chr7	65592690	65599361	+	CRCP	6671	5
chr17	38282435	38282659	+	MSL1	224	4
chr21	46276107	46281186	-	PTTG1IP	5079	5
chr11	9225206	9229179	-	DENND5A	3973	4
chr3	196842797	196846401	-	DLG1	3604	3
chr17	526772	530556	-	VPS53	3784	7
chr17	26490568	26499644	+	NLK	9076	3
chr1	21599191	21616649	-	ECE1	17458	8
chr2	69565029	69565697	-	GFPT1	668	12
chr1	237023132	237026854	+	MTR	3722	7
chr1	180793888	180794480	+	XPR1	592	3
chr6	151330954	151336829	+	MTHFD1L	5875	2
chr1	155644800	155649303	-	YY1AP1	4503	6
chr22	30032739	30035201	+	NF2	2462	6
chr16	71712657	71715808	-	PHLPP2	3151	6
chr7	73100965	73101425	+	WBSCR22	460	13
chr8	142170730	142173528	+	DENND3	2798	8
chr16	22236974	22237296	+	EEF2K	322	9
chr10	69902696	69909868	+	MYPN	7172	13
chr16	29820860	29821085	+	MAZ	225	1
chr1	32502510	32505174	+	KHDRBS1	2664	6
chr1	149804220	149832725	+	HIST2H4A	28505	7
chr3	132337477	132350323	-	ACAD11	12846	7
chr18	8244055	8253412	+	PTPRM	9357	12
chr12	90049455	90049844	-	ATP2B1	389	3
chr3	123426600	123427742	-	MYLK	1142	9
chr2	61258553	61259248	+	PEX13	695	10
chr1	50956259	51001129	-	FAF1	44870	11
chr4	129913321	129925031	-	SCLT1	11710	13
chr13	26974589	26975761	+	CDK8	1172	8
chr2	111212427	111213132	-	LIMS3L	705	4
chr12	123829804	123834988	-	SBNO1	5184	10
chr10	3205916	3209234	-	PITRM1	3318	5
chr6	57058639	57075243	-	RAB23	16604	10
chr8	141710989	141716304	-	PTK2	5315	9
chr9	100109595	100112837	+	C9orf174	3242	4
chr7	810107	814799	+	HEATR2	4692	8
chr15	39882005	39882824	+	THBS1	819	7
chr2	15601324	15618413	-	NBAS	17089	14
chr2	36668400	36669878	+	CRIM1	1478	9
chr11	77394754	77404656	-	RSF1	9902	13
chr12	49333437	49334971	-	ARF3	1534	1
chr11	18312988	18314523	-	HPS5	1535	14
chr10	126097110	126100769	-	OAT	3659	4
chr17	62567915	62582288	-	SMURF2	14373	4
chr19	41782063	41787180	+	HNRNPUL1	5117	14
chr5	14673750	14681716	+	FAM105B	7966	8
chr5	9224785	9238002	-	SEMA5A	13217	8
chr11	70189774	70194526	+	PPFIA1	4752	4
chr15	73991926	73996813	+	CD276	4887	7
chr3	43591211	43621964	-	ANO10	30753	9
chr2	215632205	215646233	-	BARD1	14028	10
chr17	62579578	62582288	-	SMURF2	2710	6
chr16	17352844	17353355	-	XYLT1	511	1
chr15	28389018	28391490	-	HERC2	2472	4
chr11	18312988	18313566	-	HPS5	578	2
chr8	41455810	41456823	+	AGPAT6	1013	13
chr16	29845053	29848279	+	MVP	3226	6
chr15	99250790	99251336	+	IGF1R	546	10
chr3	138289159	138291774	-	CEP70	2615	1
chr4	52729602	52758017	+	DCUN1D4	28415	6
chr12	27521194	27533337	+	ARNTL2	12143	8
chr7	150814181	150815719	+	AGAP3	1538	14
chr16	31195181	31195705	+	FUS	524	5
chr15	58284902	58306479	-	ALDH1A2	21577	2
chr5	170610325	170632616	+	RANBP17	22291	13
chr11	128993340	128994789	-	ARHGAP32	1449	13
chr16	1675973	1682366	+	CRAMP1L	6393	5
chr22	40948109	40990739	-	MKL1	42630	10
chr1	16528276	16529069	-	ARHGEF19	793	4
chr4	77055327	77065626	-	NUP54	10299	2
chr1	222897433	222898897	+	BROX	1464	14
chr1	180953812	180974599	-	STX6	20787	15
chr10	15858833	15889942	-	FAM188A	31109	8
chr7	6150755	6155154	+	USP42	4399	13
chr17	45741524	45755779	+	KPNB1	14255	1
chr19	13039155	13039661	-	FARSA	506	4
chr14	103465901	103478525	-	CDC42BPB	12624	24
chr9	86293355	86301070	-	UBQLN1	7715	2
chr1	31452908	31468067	-	PUM1	15159	4
chr16	22324940	22326529	+	POLR3E	1589	14
chr6	20781375	20846409	+	CDKAL1	65034	2
chr20	34446223	34459751	+	PHF20	13528	2
chr16	68893786	68896964	+	TANGO6	3178	12
chr19	5941631	5957984	-	RANBP3	16353	1
chr22	30032739	30038274	+	NF2	5535	10
chr15	68434283	68439038	+	PIAS1	4755	4
chr15	64495280	64508912	-	CSNK1G1	13632	1
chr20	34300940	34313077	-	RBM39	12137	3
chr1	35824525	35827390	+	ZMYM4	2865	7
chr1	25666964	25678184	+	TMEM50A	11220	12
chr19	47646750	47658470	+	SAE1	11720	12
chr12	6645849	6646176	+	GAPDH	327	5
chr18	19345732	19359646	+	MIB1	13914	28
chr14	103336521	103342862	+	TRAF3	6341	11
chr2	9490936	9499018	+	ASAP2	8082	3
chr20	2967410	2969120	+	PTPRA	1710	2
chr16	30740286	30745329	+	SRCAP	5043	2
chr16	16218645	16225792	+	ABCC1	7147	9
chr14	24735635	24737825	-	RABGGTA	2190	4
chr4	186168447	186209236	+	SNX25	40789	8
chr11	85692914	85707972	-	PICALM	15058	8
chr3	56694758	56707753	-	FAM208A	12995	5
chr3	11399891	11406208	+	ATG7	6317	6
chr16	67973786	67974381	-	LCAT	595	1
chr5	33576158	33596165	-	ADAMTS12	20007	1
chr17	47388673	47390207	-	ZNF652	1534	7
chr7	100454489	100454798	+	SLC12A9	309	8
chr20	48744511	48747484	-	TMEM189	2973	4
chr6	144858717	144860579	+	UTRN	1862	1
chr8	54906227	54923052	-	TCEA1	16825	11
chr9	6420911	6434173	+	UHRF2	13262	2
chr12	32751430	32764217	+	FGD4	12787	3
chr12	133420612	133425310	-	CHFR	4698	4
chr2	203817281	203820481	+	ALS2CR8	3200	9
chr12	46622935	46637097	-	SLC38A1	14162	2
chr4	139981477	139994721	-	ELF2	13244	4
chr1	51032748	51061888	-	FAF1	29140	2
chr8	93017343	93029591	-	RUNX1T1	12248	6
chr8	25101189	25136181	+	DOCK5	34992	2
chrX	21869626	21871621	+	MBTPS2	1995	1
chr12	78334098	78401225	+	NAV3	67127	2
chr2	148653869	148657467	+	ACVR2A	3598	4
chr4	3188323	3190820	+	HTT	2497	2
chr20	62559687	62562375	+	DNAJC5	2688	1
chr11	57258696	57259335	-	SLC43A1	639	9
chr17	20107645	20109225	+	SPECC1	1580	2
chr2	217142394	217148452	-	MARCH4	6058	12
chr17	79244717	79258695	-	SLC38A10	13978	8
chr8	37971709	37976881	+	ASH2L	5172	10
chr22	28692185	28702631	-	TTC28	10446	1
chr17	45741524	45752148	+	KPNB1	10624	5
chr8	74585341	74601048	-	STAU2	15707	9
chr16	18809246	18810156	-	ARL6IP1	910	11
chr3	11372813	11468400	+	ATG7	95587	13
chr16	4516153	4519466	-	NMRAL1	3313	1
chr18	46190122	46197115	+	CTIF	6993	9
chr11	77830227	77832220	-	ALG8	1993	1
chr12	78443772	78452895	+	NAV3	9123	4
chr17	20149238	20163607	+	SPECC1	14369	6
chr1	45223227	45223812	+	KIF2C	585	5
chr16	16180680	16196574	+	ABCC1	15894	4
chr1	1735857	1756938	-	GNB1	21081	2
chr14	39746137	39748741	+	CTAGE5	2604	10
chr12	124856567	124862930	-	NCOR2	6363	5
chr2	200173482	200298237	-	SATB2	124755	4
chr12	51173922	51189792	+	ATF1	15870	1
chr1	32792539	32793278	+	HDAC1	739	14
chr17	45741524	45745776	+	KPNB1	4252	4
chr9	36352738	36353328	-	RNF38	590	11
chr5	133534776	133541822	-	PPP2CA	7046	17
chr17	43195360	43198739	-	PLCD3	3379	7
chr22	24509532	24530382	+	CABIN1	20850	6
chr8	141856358	141900868	-	PTK2	44510	14
chr1	6007163	6022009	-	NPHP4	14846	3
chr1	51871576	51874004	-	EPS15	2428	2
chr3	93714717	93722752	+	ARL13B	8035	4
chr3	133907680	133914026	-	RYK	6346	2
chr17	77073511	77073946	+	ENGASE	435	5
chr1	89236034	89251896	+	PKN2	15862	7
chr19	19603114	19603521	+	GATAD2A	407	9
chr1	44386075	44386600	+	ST3GAL3	525	10
chr17	80721840	80772810	+	TBCD	50970	9
chr1	24140679	24147083	-	HMGCL	6404	12
chr22	46096161	46114373	+	ATXN10	18212	6
chr2	220431551	220433046	-	OBSL1	1495	12
chr1	213341200	213349835	+	RPS6KC1	8635	11
chr17	43314647	43316432	+	FMNL1	1785	10
chr15	50935536	50955243	-	TRPM7	19707	3
chr2	15629017	15651474	-	NBAS	22457	4
chr17	76823326	76834832	-	USP36	11506	7
chr15	41313097	41319934	-	INO80	6837	2
chr3	172363412	172365904	-	NCEH1	2492	7
chr18	12999419	13019205	+	CEP192	19786	4
chr2	122514815	122519100	+	TSN	4285	2
chr5	145197456	145205763	-	PRELID2	8307	7
chr2	239082174	239093928	-	ILKAP	11754	12
chr20	42331129	42333998	+	MYBL2	2869	8
